FALSE,,C647,Trigonometry and Precalculus,Unknown,,,2,Unk,N/A,                                                                       MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,186,,
FALSE,,C649,Geology I: Physical,Major,,,4,Unk,N/A,                                                     BSSESE                        ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,187,,
FALSE,,C650,Geology I: Physical,Unknown,,,3,Unk,N/A,                                                                           MASESE  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,188,,
TRUE,,C652,Heredity and Genetics,Major,,,3,Unk,N/A,                                                  BSSEMG BSSESB                          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,
FALSE,,C653,Heredity and Genetics,Unknown,,,2,Unk,N/A,                                                                        MASEMG MASESB    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,190,,
TRUE,,C654,Zoology,Major,,,3,Unk,N/A,                                                   BSSESB                          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,
FALSE,,C655,Zoology,Unknown,,,2,Unk,N/A,                                                                         MASESB    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,192,,
FALSE,,C656,Calculus III,Major,,,3,Unk,N/A,                                                 BSMES                            ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,
FALSE,,C657,Calculus III,Unknown,,,2,Unk,N/A,                                                                       MAMES      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,194,,
FALSE,,C659,Conceptual Physics,Unknown,,,3,Unk,N/A,                                                                            MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,195,,
FALSE,,C670,Concepts in Science,Unknown,,,1,Unk,N/A,                                                                        MASEMG MASESB MASESC MASESE MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,,196,,
FALSE,,C672,General Chemistry I with Lab,Unknown,,,3,Unk,N/A,                                                                          MASESC   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,197,,
FALSE,,C673,General Chemistry II with Lab,Unknown,,,3,Unk,N/A,                                                                          MASESC   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,198,,
TRUE,,C683,Natural Science Lab,Gen Ed,,,2,PA,N/A,           BSCC    BSCS  BSDMDA BSIT     BSNOS  MSITMUG                   BAESELED BAELED BASPEE BASPMM BSMEMG BSMES BSSEMG BSSESB BSSESC BSSESE BSSESP                       ,,,,,,,,,,,,√,,,,√,,√,√,,,,,√,,√,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,199,,
FALSE,,C700,Secure Network Design,Unknown,,,3,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,
FALSE,,C701,Ethical Hacking,Unknown,,,4,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,
FALSE,,C702,Forensics and Network Intrusion,Unknown,,,4,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,
FALSE,,C706,Secure Software Design,Unknown,,,2,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,,
TRUE,,C715,Organizational Behavior,Gen Ed,,,3,Unk,N/A,BSBAAC BSBAHC BSBAHR BSBAIT BSBAMGC BSBAMK                                                                        ,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,204,
TRUE,,C716,Business Communication,Core,,,3,Unk,N/A, BSBAHC BSBAHR  BSBAMGC BSBAMK                                                                        ,,√,√,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,
FALSE,,C717,Business Ethics,Major,,,3,Unk,N/A,BSBAAC  BSBAHR  BSBAMGC                                                                         ,√,,√,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,206,
TRUE,,C720,Operations and Supply Chain Management,Core,,,3,Unk,N/A,BSBAAC BSBAHC BSBAHR BSBAIT BSBAMGC BSBAMK                                                                        ,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,207,
FALSE,,C721,Change Management,Core,,,3,Unk,N/A, BSBAHC BSBAHR BSBAIT BSBAMGC BSBAMK                                                                        ,,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,,
TRUE,,C722,Project Management,Core,,,3,Unk,N/A, BSBAHC BSBAHR BSBAIT BSBAMGC BSBAMK                                                                        ,,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,
TRUE,,C723,Quantitative Analysis For Business,Gen Ed,,,3,Unk,N/A,BSBAAC BSBAHC BSBAHR BSBAIT BSBAMGC BSBAMK                                                                        ,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,210,
TRUE,,C724,Information Systems Management,Major,,,3,Unk,N/A,   BSBAIT               BSIT       MSITMUG                                                    ,,,,√,,,,,,,,,,,,,,,√,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,,
FALSE,,C725,Information Security and Assurance,Unknown,,,2,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,
FALSE,,C726,Cybersecurity Architecture and Engineering,Unknown,,,4,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,
FALSE,,C727,Cybersecurity Management I - Strategic,Unknown,,,4,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,
FALSE,,C728,Secondary Disciplinary Literacy,Core,,,3,Unk,N/A,                                                BSMEMG BSMES BSSEMG BSSESB BSSESC BSSESE BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,215,,
FALSE,,C730,Secondary Reading Instruction and Interventions,Core,,,3,Unk,N/A,                                               BASPMM BSMEMG BSMES BSSEMG BSSESB BSSESC BSSESE BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,216,,
FALSE,,C732,Elementary Disciplinary Literacy,Major,,,3,Unk,N/A,                                            BAESELED BAELED BASPEE                               ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,,
FALSE,,C736,Evolution,Major,,,4,Unk,N/A,                                                   BSSESB                          ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,
FALSE,,C737,Evolution,Unknown,,,3,Unk,N/A,                                                                         MASESB    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,219,,
FALSE,,C738,"Space, Time and Motion",Major,,,4,Unk,N/A,                                                      BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,220,,
FALSE,,C739,"Space, Time and Motion",Unknown,,,3,Unk,N/A,                                                                            MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,221,,
FALSE,,C749,Introduction to Data Science,Major,,,4,Unk,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,,
FALSE,,C751,Data Analysis with R,Major,,,2,Unk,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,
FALSE,,C753,Machine Learning,Major,,,3,Unk,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,
FALSE,,C756,Data Analytics,Major,,,4,Unk,N/A,                 BSDMDA                                                            ,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,
TRUE,,C768,Technical Communication,Gen Ed,,,3,PA,N/A,           BSCC    BSCS BSCSIA BSDMDA BSIT BSITSW BSITSWC   BSNOS BSSD MSITMUG                                                    ,,,,,,,,,,,,√,,,,√,√,√,√,√,√,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,,
FALSE,,C769,IT Capstone Written Project,Capstone,,,4,PA,N/A,           BSCC     BSCSIA  BSIT     BSNOS  MSITMUG                                                    ,,,,,,,,,,,,√,,,,,√,,√,,,,,√,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,
FALSE,,C773,User Interface Design,Core,,,4,Unk,N/A,                  BSIT BSITSW BSITSWC    BSSD MSITMUG                                                    ,,,,,,,,,,,,,,,,,,,√,√,√,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,,
FALSE,,C777,Web Development Applications,Core,,,6,Unk,N/A,                  BSIT BSITSW BSITSWC    BSSD MSITMUG                                                    ,,,,,,,,,,,,,,,,,,,√,√,√,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,,
TRUE,,C779,Web Development Foundations,Core,,,3,OA,N/A,           BSCC    BSCS BSCSIA BSDMDA BSIT BSITSW BSITSWC   BSNOS BSSD MSITMUG                                                    ,,,,,,,,,,,,√,,,,√,√,√,√,√,√,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,,
FALSE,,C783,Project Management,Unknown,,,4,Unk,N/A,                            MSITM                                                 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,
TRUE,,C784,Applied Healthcare Statistics,Gen Ed,,,4,Unk,N/A,                             BSRN BSNU BSHIM BSHSC      MSRNNUEDGR MSRNNULMGR MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,,,,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,,
FALSE,,C785,Biochemistry,Major,,,3,Unk,N/A,                             BSRN                                                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,,
FALSE,,C787,Health and Wellness Through Nutritional Science,Major,,,3,Unk,N/A,                             BSRN                                                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,
FALSE,,C790,Foundations in Nursing Informatics,Unknown,,,2,Unk,N/A,                                     MSNUNI   MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,,
FALSE,,C792,Data Modeling and Database Management Systems,Unknown,,,2,Unk,N/A,                                     MSNUNI   MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,,
FALSE,,C795,Cybersecurity Management II - Tactical,Unknown,,,4,Unk,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,,
FALSE,,C796,Cybersecurity Graduate Capstone,Capstone,,,3,PA,N/A,                          MSCSIA                                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,
FALSE,,C797,Data Science and Analytics,Unknown,,,2,Unk,N/A,                                     MSNUNI   MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,
FALSE,,C798,Informatics System Analysis and Design,Unknown,,,3,Unk,N/A,                                     MSNUNI   MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,,
TRUE,,C799,Healthcare Ecosystems,Major,,,3,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,
FALSE,,C801,Health Information Law and Regulations,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,
FALSE,,C802,Foundations in Healthcare Information Management,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,
FALSE,,C803,Data Analytics and Information Governance,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,,
TRUE,,C804,Medical Terminology,Core,,,3,Unk,N/A,                               BSHIM BSHSC                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,,
TRUE,,C805,Pathophysiology,Major,,,3,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,,
FALSE,,C806,Introduction to Pharmacology,Major,,,3,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,
FALSE,,C807,Healthcare Compliance,Major,,,3,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,,
FALSE,,C808,Classification Systems,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,,
FALSE,,C810,Foundations in Healthcare Data Management,Major,,,3,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,
FALSE,,C811,Healthcare Financial Resource Management,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251,,
FALSE,,C812,Healthcare Reimbursement,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,,
FALSE,,C813,Healthcare Statistics and Research,Major,,,3,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,
FALSE,,C815,Quality and Performance Management and Methods,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,
FALSE,,C816,Healthcare System Applications,Major,,,4,Unk,N/A,                               BSHIM                                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,,
FALSE,,C820,Professional Leadership and Communication for Healthcare,Core,,,2,Unk,N/A,                             BSRN  BSHIM BSHSC                                             ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,,
FALSE,,C825,Introduction to Nursing Arts and Science,Major,,,3,Unk,N/A,                             BSRN                                                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,,
FALSE,,C826,Community Health and Population-Focused Nursing,Major,,,3,Unk,N/A,                             BSRN                                                ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,,
TRUE,,C832,Chemistry with Lab,Major,,,4,Unk,N/A,                                                  BSSEMG BSSESB  BSSESE BSSESP                       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,√,√,,,,,,,,,,,,,,,,,,,,,,,,259,,
FALSE,,C833,Chemistry with Lab,Unknown,,,3,Unk,N/A,                                                                        MASEMG MASESB  MASESE MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,,√,√,,260,,
TRUE,,C836,Fundamentals of Information Security,Core,,,3,OA,N/A,               BSCS BSCSIA                                                             ,,,,,,,,,,,,,,,,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,
FALSE,,C838,Managing Cloud Security,Major,,,4,OA,N/A,                BSCSIA       BSNOS                                                      ,,,,,,,,,,,,,,,,,√,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,,
FALSE,,C839,Introduction to Cryptography,Core,,,4,OA,N/A,           BSCC     BSCSIA       BSNOS                                                      ,,,,,,,,,,,,√,,,,,√,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,,
TRUE,,C840,Digital Forensics in Cybersecurity,Major,,,4,PA+OA,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264,,
FALSE,,C841,Legal Issues in Information Security,Major,,,4,PA,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,
TRUE,,C842,Cyber Defense and Countermeasures,Major,,,4,Cert,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,,
FALSE,,C843,Managing Information Security,Major,,,6,PA,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,,
FALSE,,C844,Emerging Technologies in Cybersecurity,Major,,,4,PA,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,
FALSE,,C845,Information Systems Security,Major,,,4,OA,N/A,                BSCSIA                                                             ,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,,
TRUE,,C846,Business of IT - Applications,Core,,,4,Cert,N/A,           BSCC    BSCS BSCSIA BSDMDA BSIT BSITSW BSITSWC   BSNOS BSSD MSITMUG                                                    ,,,,,,,,,,,,√,,,,√,√,√,√,√,√,,,√,√,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,
TRUE,,C849,Cloud Foundations,Major,,,3,Cert,N/A,           BSCC       BSIT     BSNOS  MSITMUG                                                    ,,,,,,,,,,,,√,,,,,,,√,,,,,√,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,,
TRUE,,C850,Emerging Technologies,Major,,,2,PA,N/A,           BSCC       BSIT     BSNOS  MSITMUG                                                    ,,,,,,,,,,,,√,,,,,,,√,,,,,√,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,,
TRUE,,C851,Linux Foundations,Core,,,3,Cert,N/A,           BSCC       BSIT     BSNOS  MSITMUG                                                    ,,,,,,,,,,,,√,,,,,,,√,,,,,√,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,,
FALSE,,C853,Teacher Performance Assessment in English,Unknown,,,1,Unk,N/A,                                                        MATEES                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,,,,,,,,,,,,,,,,,,274,,
FALSE,,C854,Nursing Informatics Field Experience,Unknown,,,4,Unk,N/A,                                     MSNUNI   MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,
FALSE,,C855,Nursing Informatics Capstone,Capstone,,,2,PA,N/A,                                     MSNUNI   MSRNNUNFGR                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,,
FALSE,,C856,User Experience Design,Major,,,3,Unk,N/A,                   BSITSW BSITSWC    BSSD                                                     ,,,,,,,,,,,,,,,,,,,,√,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,,
FALSE,,C857,Software Quality Assurance,Major,,,3,OA,N/A,               BSCS    BSITSW BSITSWC    BSSD                                                     ,,,,,,,,,,,,,,,,√,,,,√,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,
TRUE,,C859,Introduction to Programming in Python,Core,,,3,OA,N/A,           BSCC      BSDMDA      BSNOS                                                      ,,,,,,,,,,,,√,,,,,,√,,,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,
TRUE,,C867,Scripting and Programming - Applications,Major,,,4,PA,N/A,               BSCS  BSDMDA  BSITSW BSITSWC    BSSD                                                     ,,,,,,,,,,,,,,,,√,,√,,√,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,
FALSE,,C868,Software Development Capstone,Capstone,,,4,PA,N/A,                   BSITSW BSITSWC    BSSD                                                     ,,,,,,,,,,,,,,,,,,,,√,√,,,,√,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281,,
FALSE,,C870,Human Anatomy and Physiology,Unknown,,,3,Unk,N/A,                                                                         MASESB    ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,,,,,282,,
FALSE,,C871,"MA, Science Education Teacher Performance Assessment",Unknown,,,6,Unk,N/A,                                                                        MASEMG MASESB MASESC MASESE MASESP ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,√,√,√,√,√,,283,,
